Серійний номер; Активність; Адреса; Зовнішній Id; Власник; Шаблон; Версія ПЗ
50073003;true;просп. Ушакова, 41;73003;ukrposhta;Ukrposhta;0
50073020;true;вул. Лавреньова, 11;73020;ukrposhta;Ukrposhta;0
50073025;true;вул. Театральна, 54;73025;ukrposhta;Ukrposhta;0
50073028;true;вул. Миру, 24;73028;ukrposhta;Ukrposhta;0
50073034;true;просп. 200-річчя Херсона, 16;73034;ukrposhta;Ukrposhta;0
50073039;true; просп. 200-річчя Херсону, 43;73039;ukrposhta;Ukrposhta;0
50074800;true; вул. Велика Куликовська, 91;74800;ukrposhta;Ukrposhta;0
50074900;true;вул. Першотравнева, 29;74900;ukrposhta;Ukrposhta;0
50075000;true;вул. Свободи, 92;75000;ukrposhta;Ukrposhta;0
50075100;true;вул. Гвардійська, 28;75100;ukrposhta;Ukrposhta;0
50075500;true; вул. Центральна, 2;75500;ukrposhta;Ukrposhta;0
50075600;true;вул. 1-го Травня, 35;75600;ukrposhta;Ukrposhta;0
50075700;true; вул. Гагаріна, 59;75700;ukrposhta;Ukrposhta;0
50076006;true;вул. Василя Симоненка, 1;76006;ukrposhta;Ukrposhta;0
50076008;true;вул. Галицька,  124 А;76008;ukrposhta;Ukrposhta;0
50076019;true; бульв. Північний, 3;76019;ukrposhta;Ukrposhta;0
50077111;true;вул. Січових Стрільців, 29;77111;ukrposhta;Ukrposhta;0
50077503;true;вул. Міцкевича, 69;77503;ukrposhta;Ukrposhta;0
50078103;true;вул. Шевченка, 66;78103;ukrposhta;Ukrposhta;0
50078208;true; вул. Богуна, 34;78208;ukrposhta;Ukrposhta;0
50078601;true; вул. Незалежності, 75;78601;ukrposhta;Ukrposhta;0
50078701;true; вул. Франка, 6;78701;ukrposhta;Ukrposhta;0
50079005;true;вул. Мартовича, 2;79005;ukrposhta;Ukrposhta;0
50079008;true;вул. Валова, 14;79008;ukrposhta;Ukrposhta;0
50079037;true; вул. Богдана Хмельницького, 257;79037;ukrposhta;Ukrposhta;0
50079049;true; просп. Червоної Калини, 113;79049;ukrposhta;Ukrposhta;0
50079052;true;вул. Низинна, 5;79052;ukrposhta;Ukrposhta;0
50079070;true; вул. Довженка, 6;79070;ukrposhta;Ukrposhta;0
50080300;true; вул. Воїнів УПА, 3;80300;ukrposhta;Ukrposhta;0
50080400;true;вул. Незалежності, 41;80400;ukrposhta;Ukrposhta;0
50080700;true; вул. Пушкіна, 7;80700;ukrposhta;Ukrposhta;0
50081400;true; вул. Конюшкевича, 1;81400;ukrposhta;Ukrposhta;0
50081500;true;вул. Львівська, 16;81500;ukrposhta;Ukrposhta;0
50081652;true;вул. Тараса Шевченка, 30;81652;ukrposhta;Ukrposhta;0
50082100;true;вул. Данила Галицького, 21;82100;ukrposhta;Ukrposhta;0
50082107;true;вул. Грушевського, 17;82107;ukrposhta;Ukrposhta;0
50082172;true;вул. Тараса Шевченка, 1;82172;ukrposhta;Ukrposhta;0
50082300;true; вул. Данила Галицького, 32;82300;ukrposhta;Ukrposhta;0
50082408;true;вул. Січових Стрільців, 10;82408;ukrposhta;Ukrposhta;0
50084109;true;вул. Комяхова, 42;84109;ukrposhta;Ukrposhta;0
50084122;true; вул. Свободи, 1;84122;ukrposhta;Ukrposhta;0
50084205;true; вул. Соборна, 20;84205;ukrposhta;Ukrposhta;0
50084302;true; вул. Шкільна, 6;84302;ukrposhta;Ukrposhta;0
50084307;true; вул. Центральна, 1;84307;ukrposhta;Ukrposhta;0
50084313;true; вул. Академічна, 60;84313;ukrposhta;Ukrposhta;0
50084331;true;вул. Марії Приймаченко, 19;84331;ukrposhta;Ukrposhta;0
50084401;true; вул. Пушкіна,  3А;84401;ukrposhta;Ukrposhta;0
50084506;true; вул. Чайковського, 32;84506;ukrposhta;Ukrposhta;0
50084510;true;вул. Ювілейна, 89;84510;ukrposhta;Ukrposhta;0
50085001;true;вул. Гагаріна, 38;85001;ukrposhta;Ukrposhta;0
50085013;true; пров. Пушкіна, 6;85013;ukrposhta;Ukrposhta;0
50085113;true; вул. Європейська, 65;85113;ukrposhta;Ukrposhta;0
50085114;true;вул. Правобережна, 256;85114;ukrposhta;Ukrposhta;0
50085302;true;вул. Кальміуська, 158;85302;ukrposhta;Ukrposhta;0
50085307;true; м-р Шахтарський,  24в;85307;ukrposhta;Ukrposhta;0
50085323;true; вул. Соборна, 28;85323;ukrposhta;Ukrposhta;0
50085612;true; вул. Побєди, 12;85612;ukrposhta;Ukrposhta;0
50085700;true; вул. Кості Бабіна, 4;85700;ukrposhta;Ukrposhta;0
50087516;true; бульв. Меотиди, 40/41;87516;ukrposhta;Ukrposhta;0
50087524;true; просп. Металургів, 166/1;87524;ukrposhta;Ukrposhta;0
50087541;true;бульв. Морський, 42;87541;ukrposhta;Ukrposhta;0
50087548;true; просп. Миру, 108;87548;ukrposhta;Ukrposhta;0
50087554;true; просп. Будівельників, 166;87554;ukrposhta;Ukrposhta;0
50087557;true;вул. Олімпійська, 175;87557;ukrposhta;Ukrposhta;0
50088006;true; вул. Юрія Гагаріна, 26 Б;88006;ukrposhta;Ukrposhta;0
50088017;true; вул. Добролюбова Миколи, 6;88017;ukrposhta;Ukrposhta;0
50089300;true;вул. Шевченка, 1;89300;ukrposhta;Ukrposhta;0
50089607;true; вул. Росвигівська, 30;89607;ukrposhta;Ukrposhta;0
50090100;true; вул. Шевченка, 32;90100;ukrposhta;Ukrposhta;0
50090202;true; пл. Ракоці Ференца, 2;90202;ukrposhta;Ukrposhta;0
50090300;true; вул. Миру, 41;90300;ukrposhta;Ukrposhta;0
50090400;true;вул. Корятовича, 10;90400;ukrposhta;Ukrposhta;0
50090500;true; вул. Незалежності, 28;90500;ukrposhta;Ukrposhta;0
50090600;true; вул. Миру, 46;90600;ukrposhta;Ukrposhta;0
50092601;true; просп. Гвардійський, 22;92601;ukrposhta;Ukrposhta;0
50092704;true; кв-л Ватутіна, 53;92704;ukrposhta;Ukrposhta;0
50093012;true;вул. Володимирська, 39А;93012;ukrposhta;Ukrposhta;0
50093100;true; вул. ім.М.Грушевського, 14;93100;ukrposhta;Ukrposhta;0
50093105;true;вул. Мира, 3;93105;ukrposhta;Ukrposhta;0
50093106;true; вул. ім.В.Сосюри, 81;93106;ukrposhta;Ukrposhta;0
50093120;true; просп. Перемоги, 127;93120;ukrposhta;Ukrposhta;0
50093404;true;бульв. Дружби Народів, 32;93404;ukrposhta;Ukrposhta;0
50093500;true; вул. Центральна,  23а;93500;ukrposhta;Ukrposhta;0
50093600;true; кв-л Молодіжний,  15А;93600;ukrposhta;Ukrposhta;0
50500000;true;вул. Соборна, 59;50500000;ukrposhta;satua;0
50700000;true;вул. Кривий Вал, 19;50700000;ukrposhta;satua;0
51200000;true;просп. Дмитра Яворницького, 62;51200000;ukrposhta;satua;0
51400000;true;вул. Жовтнева, 22;51400000;ukrposhta;satua;0
51800000;true;вул.  Вітрука, 1;51800000;ukrposhta;satua;0
52100000;true;пл. Поштова, 4;52100000;ukrposhta;satua;0
52300000;true;пр. Соборний, 133;52300000;ukrposhta;satua;0
52600000;true;вул. Незалежності, 6;52600000;ukrposhta;satua;0
53220000;true;пр-т. П. Тичини, 6;53220000;ukrposhta;satua;0
53500000;true;вул. Гоголя, 72;53500000;ukrposhta;satua;0
54400000;true;вул. Вілєсова, 3;54400000;ukrposhta;satua;0
54600000;true;вул. Словацького, 1;54600000;ukrposhta;satua;0
54800000;true;вул. Новозаводська, 1;54800000;ukrposhta;satua;0
55100000;true;вул. Садова, 10;55100000;ukrposhta;satua;0
55300000;true;вул.1100-річчя Полтави, 2;55300000;ukrposhta;satua;0
55600000;true;вул. В. Чорновола, 1;55600000;ukrposhta;satua;0
55900000;true;пл. Привокзальна, 5;55900000;ukrposhta;satua;0
56100000;true;вул. В. Чорновола, 1;56100000;ukrposhta;satua;0
56300000;true;майдан Привокзальний, 2;56300000;ukrposhta;satua;0
56500000;true;пр-т. Ушакова, 41;56500000;ukrposhta;satua;0
56800000;true;вул. Проскурівська, 90;56800000;ukrposhta;satua;0
57100000;true;вул. Б. Вишневецького, 34;57100000;ukrposhta;satua;0
57300000;true;вул. Поштова, 6;57300000;ukrposhta;satua;0
57400000;true;Проспект Миру, 28;57400000;ukrposhta;satua;0
57400001;true;вул. Текстильників, 16;57400001;ukrposhta;satua;0
57400002;true;вул. Текстильників, 16;57400002;ukrposhta;satua;0
57400003;true;вул. Гагаріна, 4;57400003;ukrposhta;satua;0
57400004;true;вул. Текстильників, 16;57400004;ukrposhta;satua;0
57400005;true;вул. Чернігівська, 32;57400005;ukrposhta;satua;0
57400006;true;вул. Незалежності, 11;57400006;ukrposhta;satua;0
57400007;true;вул. Шевченка, 108;57400007;ukrposhta;satua;0
57400008;true;вул. Михайлівська, 40;57400008;ukrposhta;satua;0
57400009;true;вул. Центральна, 28;57400009;ukrposhta;satua;0
57400010;true;вул. Куліша, 100;57400010;ukrposhta;satua;0
57400011;true;вул. Всіхсвятська, 8;57400011;ukrposhta;satua;0
58000000;true;вул. Хрещатик, 22;58000000;ukrposhta;satua;0
80000011;true;Київ, Київ;80000011;emitent;satua;0
123123123;true;Амосова;123123123;admin;123123123;4,0014E+11
167000113;true;Червонозаводська, 7;4176;parfumsDSD;parfumsDSD;0
167000114;true;Червонозаводська, 7;4176;parfumsDSD;parfumsDSD;0
167000115;true;Червонозаводська, 7;4176;parfumsDSD;parfumsDSD;0
167000116;true;Червонозаводська, 7;4176;parfumsDSD;parfumsDSD;0
167000117;true;Червонозаводська, 7;4176;parfumsDSD;parfumsDSD;0
358612000;true;Київ, Київ;358612000;ksmpayment;satua;0
574000011;true;вул. Текстильників, 16;574000011;ukrposhta;satua;0
574000021;true;вул. Текстильників, 16;574000021;ukrposhta;satua;0
574000031;true;вул. Гагаріна, 4;574000031;ukrposhta;satua;0
574000041;true;вул. Текстильників, 16;574000041;ukrposhta;satua;0
574000051;true;вул. Чернігівська, 32;574000051;ukrposhta;satua;0
574000061;true;вул. Незалежності, 11;574000061;ukrposhta;satua;0
574000071;true;вул. Шевченка, 108;574000071;ukrposhta;satua;0
574000081;true;вул. Михайлівська, 40;574000081;ukrposhta;satua;0
574000091;true;вул. Центральна, 28;574000091;ukrposhta;satua;0
574000101;true;вул. Куліша, 100;574000101;ukrposhta;satua;0
574000111;true;вул. Всіхсвятська, 8;574000111;ukrposhta;satua;0
1111000111;true;Шевченко;1111000111;admin;satua;0
1111000112;true;Шевченко 1;1111000112;admin;satua;0
1111000113;true;Шевченко;1111000113;admin;satua;0
